	AVR_1	MOCK_1	VIR_1	AVR_12	MOCK_12	VIR_12	AVR_6	MOCK_6	VIR_6
Gene: at3g53420	-0.41034554693231046	-0.16164741672492686	-0.24852326072812403	-0.833111190735987	1.1733853368943614	2.125658226066012	-0.95258705367855	-0.4054245587397621	-0.2874045354207131
Gene: at2g46820	0.9660947393288715	1.4203137931242473	1.460326265892422	-0.8861595807367487	-0.12577811036583772	-0.6208675564937007	-0.868512927408552	-0.4844879988650164	-0.8609286244756855
Gene: atcg00020	-1.0297803796069975	0.08313013963552518	-0.6703979158292878	2.0118724030604014	-0.7834222315317775	0.4130866005672312	0.7999352513401851	0.16720722464620474	-0.9916310922814829
Gene: at1g74470	-0.4138487937459955	0.2290977447594065	-0.27455636446644843	-0.24442062636479617	2.360438253988053	0.5791071869571799	-0.9550551603388356	-0.6105435893368162	-0.6702186514517448
Gene: at3g21055	0.45987366030864907	1.3705874082383114	-0.003982816252131881	-0.8219803153176001	0.9198798557060823	-1.2391706062496628	-0.8040445943948313	1.108005194564461	-0.9891677866032724
Gene: at1g76680	1.4833066305085238	0.9693098075007823	1.4698163638692134	-0.8217469706428161	-0.7417508410666666	-0.8257809248385597	-0.486252006969901	-0.4599676081891049	-0.5869344501714712
Gene: at1g33960	-0.7651231094622108	-0.7947775489878753	-0.7776134521615721	1.9070804497621179	-0.39056987214676936	-0.1742554991109408	1.376427516078547	-0.6328339082039456	0.25166542423264937
Gene: at3g25780	0.9684726605250402	0.63403488846118	2.073031028754296	-0.6911293298439889	-0.7669019498525335	-0.37162870067726034	-0.5816624085874733	-0.735171506609068	-0.5290446821701923
Gene: at2g39030	-0.6334538723752147	-0.917464405213646	-0.6222916610021938	0.6834106797523202	-0.3206042243613531	2.2946510712869106	-0.2530645260379195	-0.586613357547362	0.355430295498457
Gene: at5g60390	-1.1286479165417118	-1.1791474766819752	-0.9214466692365564	-0.23422371575704323	0.16863169246751458	0.11443042770413675	1.1393666874998616	0.3101534316526925	1.7308835388930839
Gene: at4g23670	-0.9403874324924397	-0.9848049655416047	-1.4843096988636724	1.0791800828143499	1.2184636677119898	0.8492415728307598	-0.37722423930562593	-0.015612187388482473	0.6554532002347258
Gene: at4g01150	0.9519163753552305	1.7679599202142238	-0.1526834220208036	-1.0811559437478688	0.32643578088715186	-0.24754654646354143	-0.9991627973307083	0.5685149725974317	-1.1342783394911207
Gene: at1g15010	1.047813793049103	1.3593463619654624	1.1188620496903645	-0.6876191911368451	-1.2144861592877876	-0.9371131092241014	-0.3403318171983876	-0.8059232999309481	0.4594513720731392
Gene: at5g60360	-1.128695947442555	-1.1039764396324743	-1.0135312876867153	1.3316965702542645	1.0423879103327651	1.1437920783337219	-0.3291735648716597	-0.2888805606891214	0.34638124140177473
Gene: at5g15650	0.9606627185209184	0.76477386329615	1.9735354991435106	-0.8642363985252389	-0.8357406926002334	-0.7599622018803908	-0.46082836390423476	-0.5613408009190263	-0.2168636231314567
Gene: at1g23310	-0.07868855636056712	0.4679785523770745	0.0012746024535014219	0.12038570893651558	2.12178887445346	0.3874924616734139	-1.179722778536237	-1.0267653033366053	-0.8137435616605584
Gene: at1g44575	0.9719095743958376	1.8439054051367585	0.8081760728868919	-1.0874149190085338	-0.1795023084189563	-0.6509236491548277	-0.794822468458768	-0.05763097942220852	-0.853696727956193
Gene: at3g16140	0.8782144242196287	1.1733611533412318	1.6933447299377289	-0.9305898406039204	-0.09273932173307828	-0.804646375339076	-0.7292392873084032	-0.2581588798399283	-0.9295466026741815
Gene: at2g47730	-0.10969186500244445	-0.49118911454382047	-0.1085138465883192	-0.3519851135160991	-0.7096268861393671	-0.45224032267853215	2.610280936100861	-0.27859451932158796	-0.10843926831068942
Gene: at3g57520	-0.43960006811924945	-0.6212147490049194	-0.3189821966021329	0.026654215935708686	-0.6795401849144957	2.5312114543815603	-0.5920102329378724	-0.1708965487082978	0.26437830996969736
Gene: at1g13930	0.022553588891053623	-0.3981090935579092	-0.581682935089826	-1.0460157685143017	-0.5097803279771632	0.9181946249609054	-0.31125100498218233	2.255364664311701	-0.3492737480422784
Gene: at1g17420	0.9151778855819065	1.7450498335585236	1.1791083645649907	-0.8033201888225961	-0.8194494599372825	-0.28272396681229434	-0.7552502662091758	-0.769930597049256	-0.4086616048748173
Gene: at2g41090	-0.5855449090440507	-0.8054449737564982	-0.881291281246957	1.9702159206683563	-0.18766563343204273	-0.6061368003727661	1.3804411440799085	-0.16720123975661574	-0.1173722271393343
Gene: at1g19380	1.4684881985654672	0.7005773867511103	1.6884831651397096	-0.7080093877189226	-0.6671332303777838	-0.7090615205722676	-0.644988888846949	-0.5687643239353082	-0.559591399005055
Gene: at2g13360	-0.9895804147167403	-0.33585546899180035	-0.7501577702499189	-0.3944076807890755	2.0813375438359976	0.10681794168588225	-0.7619705469335836	1.122277299107741	-0.07846090294849832
Gene: at1g02920	0.8619403587950438	-0.45509649951679093	2.122083781218849	-0.5684050642750722	-0.749578069713849	-0.8890386021144047	0.6056992854981239	-0.656504262228034	-0.2711009276638674
Gene: at4g02380	-0.6780666428664202	-0.9213150935345588	-0.24922485987657378	1.650033468555697	-0.4025446835004397	0.5747748526913147	1.4757482082376285	-1.0297040441671281	-0.41970120553952134
Gene: at5g16010	1.020759589300469	1.1016076118625133	1.7349865168441219	-0.8672646691665757	-0.7279306486008522	-0.8494186288472807	-0.6559768538564484	-0.46246054250104385	-0.29430237503490253
Gene: at3g56400	-0.8338743412018931	-0.9517395004275905	-0.987083532051988	1.1528151079497906	-0.5856503328729067	0.8613023493725697	1.6756175533870887	-0.43781304381585384	0.10642573966078167
Gene: at2g26500	-1.423172128284574	-0.7937345650413699	-0.3333241457128822	-0.18578655512624428	1.8931783765458032	0.7734380048087316	-0.6592661671760314	0.7621428293723901	-0.03347564938582318
Gene: at4g33865	-1.3043864384087305	-1.0090756456467636	-1.220625994120007	0.6398833546229494	-0.3295114628148765	0.34733530011209063	1.451014053109699	0.8361077536076462	0.5892590795379938
Gene: at5g35630	-0.4774944374471837	-0.32000968993906115	-0.666722014093415	-0.32307885392483005	2.4780910457664893	0.23318319424101472	-0.9027384798599161	0.2241428994119338	-0.24537366415503256
Gene: at1g52200	0.8605486649103862	0.04989643999149503	2.3315032512253353	-0.5444341468973414	-0.6540286406772853	-0.6738441891679713	-0.3639624776202831	-0.45453197800835066	-0.5511469237559842
Gene: at2g43970	-0.9671935041816485	-1.2392209465578188	-0.9799391036779317	1.6341298195652114	1.139775008160011	0.5433944195240747	0.10718001194584546	-0.4823831050428568	0.24425740026511203
Gene: at1g64370	0.7139542403298829	-0.30179957526666895	-1.373997350617041	1.80312112138532	0.22352750498059912	-1.030692482368662	0.8336919337096081	-0.6290884830127084	-0.23871690914032845
Gene: at1g67740	0.08740464990798955	0.8559221740235415	1.3051376813158913	-1.1866343442607201	1.2757258621915604	-0.41506521724920437	-1.0008732420796862	0.2181904453488546	-1.139808009198226
Gene: at5g58070	1.4662567399662163	1.4658028429181522	0.9020194402140091	-0.47879644322890974	-0.9227945845162104	-0.9909831968684827	-0.6590672456204187	-0.18560183206709197	-0.5968357207972627
Gene: at1g05010	1.8136248275321587	0.268922186729035	1.3805376942563892	-0.20769537727358242	-0.8310666142848594	-0.7489556469259527	0.018795657924735774	-0.8126508699268453	-0.8815118580310786
Gene: at2g43530	2.0656711481962047	0.5307524325280211	0.18323967641199626	-0.7421167072613961	-1.0115477350318445	-0.8526645995307796	-0.7706573389588789	-0.11631714004795153	0.7136402636946279
Gene: at3g27690	0.5137034044769312	2.2516264046939662	0.7649729719261681	-0.6000211804541979	-0.5878178435790511	-0.600759974991442	-0.6037652529472205	-0.5325591858706301	-0.6053793432545233
Gene: at4g34710	1.9193683631780778	0.8284824434102425	0.7708822875867549	-0.771982649862465	-1.1455215318140621	-0.06037496409698999	-0.20969321894107618	-0.9767031767758538	-0.35445755268462714
Gene: at4g13940	-0.2597252241565062	-1.0802610563051438	-0.6612581747197608	-0.02420439582216468	0.3952909270131385	1.654247680503998	-0.13697530180621806	-1.2492766688593597	1.362162214152014
Gene: at1g13440	-1.237220331748111	-0.8908750853653056	-1.27215218483779	0.66085397937579	1.792943964039592	0.3697968598362088	-0.03570349026401076	0.1057216126904277	0.5066346762731984
Gene: at1g02500	-0.8688804606086677	-1.3154946414182809	-1.012743815244665	1.0829054035873191	0.27842055956637707	0.7549513982449472	1.0814717123369824	-0.8660909038076567	0.8654607473436448
Gene: at4g37930	0.7617285430381828	0.9267930892043783	1.226353980418369	-1.2798838742800709	1.0082432573149172	-0.7579133292381415	-1.057722531264376	0.014308585564065298	-0.841907720757323
Gene: at1g07590	-0.03911002390436154	0.1227054395248488	-0.4499841527641295	0.9323835695360836	-1.5176308735368222	1.3168413224175226	-0.6456956518685314	-0.9593124728273246	1.2398028434227124
Gene: at5g66040	-1.0052755442868349	-0.8454255417066527	-0.9809473399987515	0.9699525564981413	1.7528629573140786	0.827767555541295	-0.4905851483632996	-0.5307908063125502	0.30244131131457247
Gene: at4g30650	0.6563930562799373	0.15846386195965143	2.0754893091799005	-1.0131350222391051	-0.9362560186161064	-0.9758173334482504	-0.17666004519212963	0.5104613080606449	-0.2989391159845399
Gene: at3g60750	-1.104263962300547	-0.8685965699482602	-0.9633395598151241	-0.35932217084379114	2.021315876820274	0.4835892131387584	-0.15265452703105364	0.7726715743727368	0.17060012560700785
Gene: at1g67865	1.3664979764993275	1.3131406431109043	-0.599185300626194	1.2283876999294134	-0.6603997281153685	-0.531438595721093	-1.0550843197077966	-0.8000247412451064	-0.2618936341240919
Gene: at4g34200	-0.8395248933310862	-0.8776923545053764	-0.8342269200881416	0.430337035865676	-0.5467825891277961	2.1167188801701515	0.5489725740646115	-0.5294129987966169	0.5316112657485784
Gene: at1g65390	1.1196290066799222	0.8143934101743118	1.9045152634129954	-0.6459459144089695	-0.6452242822580403	-0.6456749768649005	-0.6394860704044856	-0.626966819543455	-0.6352396167873782
Gene: at3g53460	-1.09782628115899	-1.2126648501305102	-0.9344061918535669	-0.6320250351758913	1.072449255408366	0.426063223918866	0.0855145754208414	1.3513578587188535	0.9415374448520296
Gene: at5g15960	1.4885987211803902	0.701471192185675	1.3755077233507265	-1.1423039450939114	-1.1910628922023323	-0.7224231241477501	-0.3824348904392941	-0.05271238205137541	-0.0746404027821273
Gene: at1g47128	-1.2132676910889948	-1.1788180900385608	-1.1832515436585715	1.1365821055909975	1.0480771516003846	1.0001471885103026	-0.27426324001241487	0.17191299113269493	0.49288112796416217
Gene: at3g08610	-0.8000830862771688	-0.9196018805303772	-1.3773569212305024	1.6177832745753382	-0.2633605490799876	-0.35482817108018505	0.9935033535484005	0.22932067240949913	0.8746233076649836
Gene: at3g16530	1.2017039462418175	0.18372520510609072	2.101599140882045	-0.6969975106837604	-0.605616331080828	-0.7276479645529227	-0.3834057574328348	-0.5496011497512364	-0.5237595787283703
Gene: at2g38870	1.2168608754355215	0.5378883302569017	1.8050220247916795	-0.9195780631094675	-0.850573897536203	-0.9611116984164624	-0.35524251324627004	-0.5836185713194288	0.11035351314373006
Gene: at1g23130	1.1817023171157424	-0.7436114681068837	-0.06331578699044361	1.543884816886108	-0.44340516052375034	-0.2933489310419681	0.5854471733384069	-1.7427032649122298	-0.024649695764971422
Gene: at3g60245	-0.948271082157629	-0.9590074162713607	-1.1847454636386172	0.33664456054093544	-0.40574290035750266	-0.35481310555307344	1.5617054172682656	1.089330140898978	0.8648998492700042
Gene: at4g39090	-0.9844665249932537	-1.5432600860200136	-0.7214555452657799	0.5926571298324782	0.5187550339734156	1.7556094205251984	-0.36669780920778605	0.29926122124178206	0.4495971599139581
Gene: at1g09690	-1.256645896426086	-1.1776255310151844	-1.3157185439528551	0.6640791293539161	0.21463970526174173	0.0665875248540286	0.9046307400006632	0.6434636467948611	1.2565892251289135
Gene: at1g08830	-0.9315650057266001	-1.3705736950368965	-0.7985435750312825	1.6888760071256104	0.6553012756361054	0.145006158423076	0.8437160493472063	-0.6520538661138869	0.41983665137666554
Gene: at5g54940	1.368980425464796	0.3007521095690082	0.8404259075944163	0.6256855548870313	-1.6419190204201712	0.42932769324240383	-0.7612480446375635	-1.2145622331388506	0.05255760743892627
Gene: at4g33010	0.05778195473595119	1.4184802300184196	-0.47033459903155544	-0.8939348147518624	1.7381100070169948	-0.4360144324717325	-1.0348902496868384	0.3627652277353139	-0.741963323564688
Gene: at3g50820	0.6279914906031319	1.4906173043938065	0.38625684790337417	-0.8841040811894295	1.2228188291518718	-0.6973416541525111	-1.0549485440521966	0.07197433188124848	-1.1632645245392919
Gene: at4g21280	-0.28493616022225077	0.9709840358693835	-0.07989000981251974	-1.2170976603482508	1.5069196007765586	-0.5623531069412541	-0.8712375129203349	1.2682245032578205	-0.7306136896591472
Gene: at3g50970	1.3792240999433436	0.87323526726145	1.644174753753272	-0.7816428988732526	-0.7857809525463634	-0.7592657157018315	-0.5487550302268958	-0.463464247706499	-0.5577252759032226
Gene: at1g30360	0.8898930205328772	0.9878507193199875	1.924298567748205	-0.8629886337234022	-0.5401635863340605	-0.7182576073106797	-0.7125898385864333	-0.5007360154321537	-0.4673066262143407
Gene: at2g18960	-1.1223349669987408	-1.198650375077523	-1.0508436895891073	1.1111214790105484	1.232625970168591	1.0276756256421467	-0.1532674500476695	-0.34385050577291865	0.49752391266467466
Gene: at4g03280	0.18077364780894523	0.6230005702712564	0.36620233442367384	-1.483915040958599	1.7655621232104584	-0.20330969613040456	-1.1292703281584877	0.5738033762757713	-0.6928469867426109
Gene: at5g20290	-1.3517379685496094	-1.2692957372351974	-1.261258356681569	0.2705447103787578	0.6496009229053037	0.5208344049604775	0.7838263995274741	0.4997574371824779	1.157728187511886
Gene: at1g32060	-0.6865092969642123	-0.17201514213548047	-0.5382815385018935	-0.5942714320957893	2.390257650061468	0.3231002841154046	-0.8510445509377773	0.4554816707028366	-0.3267176442445542
Gene: at5g67480	-0.7034829249716114	-0.8385290513726114	-0.5276484532634863	-0.2674701024744188	-0.39258338895028166	2.371768416766503	-0.4886755983518685	0.22910314651402228	0.6175179561037523
Gene: at3g12120	-0.9037068040271415	-0.9801464924005673	-0.5603738547993006	-0.3079662329420739	1.6873403869764645	1.5530555173204934	-0.44952210509881413	-0.43877290556474635	0.40009249053568485
Gene: at3g16470	-0.026934449394092015	-1.1507335768081801	-0.17120077982197304	-0.512921944730401	-0.3125794870803797	1.477932630702013	-0.5490598350821267	-0.6068037795658614	1.8523012217810007
Gene: at1g23490	1.133533754058176	0.3445850578659614	0.5643992949418157	-0.9177500430563676	-1.3460297629879956	-1.3884895546553804	0.9545464437702608	-0.206272912588954	0.861477722652483
Gene: at3g22890	0.7250428387321142	-0.39987574969460987	0.48549010934226194	-0.4288107544258168	-1.1385661411565278	1.5735573592941217	0.27481619697052073	-1.6528588442770369	0.5612049852149689
Gene: at1g07890	1.5591080596206317	-0.6044810582697657	1.215333969648285	0.2802366684930264	-0.6111363225425099	-1.7709752127470526	0.2790626557023995	-0.16256177319473675	-0.18458698671027446
Gene: at4g01850	-0.18015209870304413	-0.5501172906340953	-0.7166045500907211	0.018262119114489134	-0.4379205680825589	2.2525692177124923	-0.23696417201254885	-1.027939378191383	0.8788667208873687
Gene: at3g29240	-0.9477057239529743	-0.9182565611330369	-0.9596171223379727	2.2118885543676106	0.18569734881609448	0.39425790667624033	0.41498236685008283	-0.11804572409871139	-0.26320104518733334
Gene: at5g14780	-1.310373448803965	-1.3517985217773096	-1.0110821306080056	1.1447794034549517	1.0831070228092319	0.4103156963896348	0.20621064989593754	-0.03013733192899699	0.8589786605685215
Gene: at5g25980	-0.22678819208187992	-1.5358808117310667	-0.12311109173887011	-0.2096295169011864	0.47044911439318216	0.694550528260579	0.6481086623318786	-1.3365031817423927	1.6188044892097555
Gene: at4g17090	0.6920671303820546	-0.04128321052527555	1.6777657429956234	0.5466291963224179	0.6041363752823037	-0.5363381412150127	-1.6716775245433066	-0.3614317939472527	-0.9098677747515529
Gene: at4g36500	1.1532204348896673	0.8504868336051687	1.849142591847191	-0.6815659042334009	-0.8181941858075805	-0.5800659167121969	-0.526867607862575	-0.6613795823893316	-0.5847766633369433
Gene: at2g40880	0.8114568615465522	1.3194781586781796	1.5139688572557894	-0.2023334675928213	-0.9350108509938491	-1.1938248605361024	-0.5543722998530307	-0.811171208224572	0.051808809719855325
Gene: at2g37040	1.9160630067411	0.33641374259773765	1.3976681963073025	-0.7370670465204788	-0.7003618220251772	-0.5204582019279114	-0.5759545413145947	-0.5942799660705554	-0.5220233677874234
Gene: at1g51760	0.12977891990283918	-0.18055527767847174	0.11032782756238275	0.39639462274994314	-1.0878039407963793	2.237138003401943	-0.3785151858450097	-1.2038918183731264	-0.022873150924120046
Gene: at2g28900	0.5714705178080065	0.869161614213656	1.51364658838604	-1.1747956368768473	-0.8266486297492668	-1.1615377777138158	-0.2855073199110478	0.9579338091837601	-0.4637231653404843
Gene: at1g79245	1.0830998167460417	1.170481151607874	1.6906876789880836	-0.6687410612911998	-0.5994461577751677	-0.64760490325955	-0.6547562329848342	-0.6978595541242336	-0.6758607379070142
Gene: at2g01021	-0.7525812825751321	-0.7236451278147632	-0.7991075448938886	-0.6704279789873563	1.3012461871355674	1.8624759471321772	-0.039867902010553354	0.47770177676394776	-0.6557940747499986
Gene: at2g34070	-0.6028500418722217	-0.5567055521242653	-0.6298908095947875	0.24409699041976737	-0.35721662326854753	2.4151107935954697	-0.37358390469970254	-0.6862142132525751	0.547253360796863
Gene: at4g14365	-0.1977362275772897	-0.7459606750406257	-0.3169083935271256	0.44659365385318694	-0.8245426156123387	-0.2001687237888828	2.3971826663045666	-0.7702516574031982	0.2117919727917066
Gene: at3g14210	-0.6010118771218157	-0.5239432480145934	-0.7339552605023525	-0.6364704231587435	2.4771512801907143	-0.26689688138077877	0.029477356901193713	0.42734391528149823	-0.17169486219512214
Gene: at1g19180	0.8987553445363081	0.7319210884487065	1.898674717540755	-0.5746994083928513	-1.053041810757048	0.05544885348407197	-0.6703888148331654	-1.0508473519563906	-0.23582261807038668
Gene: at4g27090	-1.421659958750974	-1.3074061666918844	-1.1556614359837334	0.5415775822025886	0.4443169396020974	0.36686523297075163	0.6018864328490048	0.7603085814082277	1.1697727923939234
Gene: at5g20190	1.2641472337100512	1.4769236913102735	1.124903996450758	-0.5324399804016734	-0.7668399550807522	-0.07916407755681151	-0.8582946066568261	-0.8969020629785174	-0.7323342387965021
Gene: at3g26740	-1.0792394151609666	-1.285532757537801	-0.2134305679456086	0.09660583999776726	0.823332384860957	-0.5388091437729423	0.1693357947845073	2.032455201074253	-0.004717336300163013
Gene: at1g76930	-0.8276835424891503	-1.0817294391455408	-0.7793932330320341	-0.2131336623636926	-0.004699235309558397	0.1680483287744169	0.8615114337705765	-0.27796019920908177	2.155039549004064
Gene: at4g22470	0.8140894424232435	-0.08009028348602186	2.34879250148469	-0.7212705740427242	-0.6139650558891142	-0.6707989100420014	-0.516290786794826	-0.4272786879084861	-0.13318764574475997
Gene: at3g52430	-0.7485070538958442	-0.8176883305852349	-0.8105995529367822	1.5383173220330697	-0.44282119316661955	0.47358925622430237	1.661223819435696	-0.7456190885885344	-0.10789517852005318
Gene: at2g15970	0.8041956061807977	0.5530423254326305	1.9371946963339717	-1.030882878302042	-0.630510886594209	-0.828378005234879	-0.7445312344587016	0.51403176542904	-0.5741613887866093
Gene: at1g12900	0.015983146174987504	1.4650594452515973	-0.19875022999552458	-0.9331018708394304	1.768888144219189	-0.38180472186882874	-1.0338778424389365	0.06882635702487322	-0.771222427527926
Gene: at5g03350	-0.9695798862337974	-0.9152907428760673	-0.951532760986854	1.2904618893608704	-0.12060629484676882	1.8334082644820489	0.3606255165255195	-0.3200811631000234	-0.20740482232492996
Gene: at4g16720	-1.2122377260511665	-1.235430426737217	-1.2737229439217232	0.09270366415815949	0.3915802145017827	0.36426525231086565	0.8636976880129895	0.6027643801403427	1.4063798975859652
Gene: at2g42530	0.2893734396966474	-0.005464010067708217	1.3475811463485088	-1.201708511450742	-1.1820547878334877	-0.7610773004948791	0.33364597519303363	1.557450140213508	-0.37774609160488054
Gene: at5g02160	-0.45951779694155304	-0.4900726811399512	1.9174849759925974	-1.0523449430679115	0.17079231682767332	-0.8012264776101988	-0.28954826453115284	1.369706744141212	-0.3652738736707166
Gene: at1g15405	-0.7332272702479918	-0.6276922826453136	-0.7292403004736543	-0.19972063178060037	-0.6077351914702274	1.338065181575827	2.0062145652328582	0.10246594773234914	-0.549130017923247
Gene: at5g09660	0.3838163412219301	1.4506401915578688	0.33270279138197806	-0.8471809982465474	1.4918687445058174	-0.6289953084475485	-1.15204210620583	-0.04629475386117114	-0.9845149019064982
Gene: at1g08930	1.5400003334600578	0.29540825888433675	1.7905227422209873	-0.6828853856706669	-0.6812333163946142	-0.7904353299588848	-0.3051424205623247	-0.6414190453442393	-0.5248158366346521
Gene: at4g31500	1.2721394719901762	-0.2056639153630867	1.3720244389595553	-0.558577969494773	-1.0693338874305787	-0.3112012662848405	0.47125161201658927	-1.5368501029299488	0.5662116185369072
Gene: at2g16600	-1.0067669541062563	-1.459388558695593	-0.6653157589382762	1.5029255674158029	-0.23702805183446077	-0.3681673698770715	1.186659777335677	0.5830990593239602	0.46398228937621927
Gene: at1g28330	-1.0942503856684813	-1.1582179001975506	-0.6777210099893548	-0.17392038959629919	1.635375150503482	-0.24462708972647648	0.0008188939807568206	1.477116374629493	0.23542635606443163
Gene: at5g42300	-0.6681942157993199	-1.3316003235874645	-0.608682086118079	1.4124388261141703	-0.6242151423629222	-0.5197751604980585	0.700302969591657	0.14152066038030006	1.4982044722797165
Gene: at2g30490	1.7924077001329752	0.2632945116367298	1.5536409941314195	-0.6556413815709491	-0.6922405805026638	-0.7997249474470826	-0.5196149660063956	-0.6155107438257371	-0.3266105865482959
Gene: at3g20470	-0.999959418821545	-0.7927257913551992	-1.2128537570048297	-0.1393224018296834	-0.0034660837895479227	0.4740646411834464	-0.11551038126564742	2.0079660501407552	0.78180714274225
Gene: at5g20700	-0.7289536136258309	-0.9871384519014453	-1.1770335266765055	1.4064480912538018	0.6877884877938137	1.0779304239044858	0.1622525209741096	-1.0488972599380968	0.6076033282156696
Gene: at2g02100	-1.2336727719152243	-1.464452939382231	-0.6525885333161946	-0.4869346643610217	0.1762626113051677	0.7326303257943583	0.5759571257666315	1.2156320672028982	1.137166778905615
Gene: at5g46110	-0.07665391504211855	0.4829160077194989	0.8958456264037857	-0.8699697543302021	2.031030590367264	-0.44017604099432184	-1.0065501853221865	-0.08812084217666719	-0.9283214866250529
Gene: at1g09070	1.4714670558311826	1.3230058684043575	1.1452446933102638	-0.747167899820406	-0.7862162219021339	-0.8583073739667924	-0.6543286810481482	-0.5738798607006762	-0.3198175801076485
Gene: at3g23810	1.6364022540158722	1.2281234310002154	1.0634745570407453	-0.8770043875830782	-0.6641051840085249	-0.7003027348796493	-0.7067543373951184	-0.452584356355102	-0.5272492418353609
Gene: at1g04410	-1.3054289054215478	-1.518383368921669	-1.000112275787896	0.4549271486189122	0.9587194630729202	0.46205741906802883	0.5916350521209223	0.24220221786401336	1.1143832493863115
Gene: at1g26630	-1.4392672448204042	-1.50544045088547	-0.8291021976473733	0.6090799994117196	0.33990036995080064	0.33009391151889705	0.9663905795149911	0.3917173694969503	1.1366276634598875
Gene: at5g16970	0.61356504679846	0.6325024096771212	1.165745391151363	-1.1083679395545085	-1.0522222996990704	-1.3723807297853765	-0.29841188005615793	0.18595437519095084	1.233615626277219
Gene: at3g44310	-0.8642848784640917	-1.0094855105680578	-1.8439297266591843	0.9028384694353423	0.529192697816143	0.44510819166253646	0.10057111073617264	0.9613561055060333	0.7786335405351067
Gene: at5g19140	1.304740173533439	0.16753943394340995	1.6867215315000001	-0.6892736331902279	0.03710382181304221	-1.2475768052913565	-1.0899748593846885	0.222978744440501	-0.3922584073641182
Gene: at4g24960	0.8641950554073666	1.3330643298177767	1.7036635601649706	-0.6852646933218838	-0.724644086471221	-0.5104481574453927	-0.6852290367871982	-0.718007065367309	-0.5773299059971083
Gene: at2g33380	0.36760416253500056	0.6364576479016484	0.1299736022402122	0.02077206662674783	-1.1397442826846047	2.008156724128683	-0.9612099917965873	-1.0890804856116945	0.02707055666059565
Gene: at3g51600	-0.6311671893843603	-0.9281121064795503	-0.8088274884161212	-0.7540859994998212	0.5369309002784798	-0.3871005564304186	0.2302907060575244	2.166879494032423	0.5751922398418472
Gene: at3g15356	1.1690861492106541	0.19679838752338602	2.114283392481716	-0.7002550039488331	-0.6511303086459032	-0.7197511441324372	-0.32901584603615935	-0.5245814694959889	-0.5554341569564326
Gene: at3g51450	1.235787156719361	1.4173404603248463	1.3200385410345452	-0.6501402287783883	-0.9060741128239835	-0.5821533211098564	-0.5074207918397708	-0.679142408161815	-0.64823529536494
Gene: at5g47240	1.443021049239306	1.2781018433289029	1.180901975517563	-0.8808433452072774	-0.9112587606955603	-0.42546790782944455	-0.8041762512487876	-0.6247623402049182	-0.25551626289978535
Gene: at1g43160	0.6689568506565879	0.8738478345378058	0.5731493624643228	-0.5339331339467244	-1.3391872692011104	1.4782320087113578	-0.9817691551547226	-1.0623094819622259	0.3230129838947091
Gene: at1g68520	-0.7076128079111504	-0.947990096223256	-0.8406012611407752	-0.24758284568929476	1.8559997181189307	-0.6004559617874212	-0.23375885835655486	1.3560364025548644	0.3659657104346577
Gene: at3g44010	-0.781786430041409	-0.7973268462744134	-1.2681557090052025	0.8794168097872339	-0.5784397463663351	-0.011605453246568772	1.30751307521624	-0.2538524828763709	1.5042367828068255
Gene: at4g27520	1.1837229900779156	1.3198493115247134	1.4133327181549975	-0.9438919344983819	-0.5258482140378954	-0.2504717774866662	-0.8484266915937378	-0.6606263637956868	-0.6876400383452581
Gene: at2g43620	0.21510202300435305	-0.7211876571691502	1.3181174276560945	-0.9816772127072174	-0.8276371446530256	-0.65024735730435	0.738206324321343	-0.6999610039974737	1.6092846008494253
Gene: at5g24210	-0.6964886304126862	-0.9204835846729569	-0.923719692312464	1.5648481844706033	-0.44939929947381424	0.06160723168727663	1.7036312549806554	-0.48598234843217325	0.14598688416556072
Gene: at1g09310	0.1921350192747342	0.4998480994856173	-0.699799783778976	-0.9490865939148183	-0.23307262118489164	-0.9026268181556248	-0.5806912462760907	2.2150660953585257	0.45822784919152687
Gene: at1g29670	1.3839940787832143	1.1103519765826493	1.388610518882198	-1.0345029581780734	-0.41232103955321076	-0.8186985548919941	-0.7744918863122702	-0.2513917226200247	-0.5915504126924888
Gene: at3g23820	1.21464953898037	1.0311384530258298	1.6438758461800702	-1.0141366048460907	-0.5874520592831872	-0.541778324742357	-0.7870857114029063	-0.5583727621425206	-0.4008383757692081
Gene: at2g37170	-0.4352987134674364	-0.4485176295060368	-0.2881148876415763	-0.5504216911514527	0.303763790177487	2.520003932295848	-0.7030092360112148	-0.5209907541462564	0.12258518945063872
Gene: at2g44490	1.2188045174654256	0.8096459203834684	1.8200138182790406	-0.6366840385737673	-0.6904504434276825	-0.815884948408876	-0.5313930582901024	-0.47039667308740807	-0.7036550943400988
Gene: at3g08580	-0.8455419678713785	-1.3385243772676443	0.045654353061481315	0.1649584233649109	-0.18778932666665735	1.6659749723946393	0.4989093188980282	-1.0982834406924675	1.0946420447790892
Gene: at5g37600	1.0490978112691067	-0.8342424676123714	1.1180509960944573	-0.12013746529793984	-1.112873595906355	-1.497865354461736	1.1121131608541082	-0.1564218524202973	0.4422787674810251
Gene: at3g56940	0.7033197105597105	1.568981474136369	1.1682525445180305	-0.7007837211616024	0.5077206012973076	-0.5140189701342399	-1.0600442691471266	-0.5703891252403621	-1.1030382448280849
